Codigo,Nombre,Provincia,Normativa de creaciÑn,Auxiliarato,Tecnicatura,Grado universitario,Dependencia,Habilitado,CUE
2149,UNIVERSIDAD CENTRAL DEL ECUADOR,null,null,NO,NO,SI,null,SI,"null,"
2150,UNIVERSIDAD AUTONOMA TOMAS FRIAS,null,null,NO,NO,SI,null,SI,"null,"
2151,UNIDAD SANITARIA NUESTRA SEÑORA DE LUJAN,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2152,SALA CORTEZ,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2153,POLICLINICO SOFIA TERRERO DE SANTA MARINA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2154,UNIVERSIDAD DEL SINU ELIAS BECHARA ZAINUM,null,null,NO,NO,SI,null,SI,"null,"
2155,CORPORACION UNIVERSITARIA RAFAEL NUÑEZ,null,null,null,null,null,null,SI,"null,"
2156,UNIVERSIDAD CATOLICA DE CUENCA,null,null,NO,NO,SI,null,SI,"null,"
2157,UNIVERSIDAD DE MANIZALES,null,null,null,null,null,null,SI,"null,"
2158,HOSPITAL DE OFTALMOLOGIA SANTA LUCIA,CABA,null,null,null,null,Municipal,SI,"null,"
2159,HOSPITAL OFTALMOLOGICO DR. PEDRO LAGLEYZE,CABA,null,null,null,null,Municipal,SI,"null,"
2160,HOSPITAL DE GASTROENTEROLOGIA  B. UDAONDO,CABA,null,null,null,null,Municipal,SI,"null,"
2161,HOSPITAL DE REHABILITACION RESPIRATORIA MARIA FERRER,CABA,null,null,null,null,Municipal,SI,"null,"
2162,HOSPITAL DE SALUD MENTAL BRAULIO MOYANO,CABA,null,null,null,null,Municipal,SI,"null,"
2163,HOSPITAL DE SALUD MENTAL J. T. BORDA,CABA,null,null,null,null,Municipal,SI,"null,"
2164,HOSPITAL INFANTO JUVENIL C. TOBAR GARCIA,CABA,null,null,null,null,Municipal,SI,"null,"
2165,INSTITUTO DE REHABILITACION PSICOFISICA (I.R.E.P.),CABA,null,null,null,null,Municipal,SI,"null,"
2166,ADMINISTRACION NACIONAL DE LABORATORIOS E INSTITUTOS DE SALUD DR CARLOS G. MALBRAN,CABA,null,null,null,null,Nacional,SI,"null,"
2167,UNIVERSIDAD DE CUENCA,null,null,NO,NO,SI,null,SI,"null,"
2168,UNIVERSIDAD EL BOSQUE,null,null,NO,NO,SI,null,SI,"null,"
2169,UNIVERSIDAD SURCOLOMBIANA,null,null,null,null,null,null,SI,"null,"
2170,UNIVERSIDAD DEL ROSARIO,null,null,null,null,null,null,SI,"null,"
2171,UNIVERSIDAD DE BOYACA,null,null,null,null,null,null,SI,"null,"
2172,FUNDACION UNIVERSITARIA JUAN N. CORPAS,null,null,NO,NO,SI,null,SI,"null,"
2173,UNIVERSIDAD LAICA ELOY ALFARO DE MANABI,null,null,NO,NO,SI,null,SI,"null,"
2174,UNIVERSIDAD DEL CAUCA,null,null,NO,NO,SI,null,SI,"null,"
2179,HOSPITAL MILITAR REGIONAL CORDOBA,Córdoba,null,null,null,null,FFAA/Seguridad,SI,"null,"
2180,INSTITUTO ZANTO IT12,Misiones,null,null,null,null,Privado,SI,"null,"
2181,N° 1818 INSTITUTO DE DOCENCIA INVESTIGACION Y CAPACITACION LABORAL DE SANIDAD CH,Chubut,RESOLUCION MINISTERIAL PROVINCIAL N 2083/11ME,SI,SI,null,null,SI,260061101
2182,MINISTERIO DE SALUD - CHUBUT,Chubut,null,SI,SI,null,null,SI,"null,"
2183,CENTRO DE FORMACION PROFESIONAL CRUCE SUR,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2184,CENTRO DE FORMACION PROFESIONAL N° 403 VICTOR DANIEL PALLARES,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2185,INSTITUTO SUPERIOR DE FORMACION TECNICA TIMOTEO RUIZ DIAZ,Buenos Aires,null,NO,SI,null,Privado,SI,"null,"
2186,ESCUELA DE SANIDAD NAVAL-ARMADA ARGENTINA,Buenos Aires,null,SI,SI,null,Nacional,SI,"null,"
2187,REDFENSUR - UPCN,Chubut,null,SI,NO,null,null,SI,"null,"
2188,HOSPITAL DE INFECCIOSAS  FRANCISCO MUÑIZ,CABA,null,null,null,null,Municipal,SI,"null,"
2189,HOSPITAL MUNICIPAL BERNARDINO RIVADAVIA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2190,INSTITUTO SUPERIOR DE FORMACION TECNICA N° 6007 EVITA,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2191,CRUZ ROJA ARGENTINA FILIAL CHUBUT YPF,Chubut,null,SI,SI,null,null,SI,"null,"
2192,ESCUELA DEL CUERPO PROFESIONAL FEMENINO,Buenos Aires,null,SI,NO,null,FFAA/Seguridad,SI,"null,"
2193,HOSPITAL DE EMERGENCIAS PSIQUIATRICAS TORCUATO DE ALVEAR (M),CABA,null,null,null,null,Municipal,SI,"null,"
2194,HOSPITAL DE REHABILITACION M. ROCCA,CABA,null,null,null,null,Municipal,SI,"null,"
2195,HOSPITAL MUNICIPAL DE QUEMADOS,CABA,null,null,null,null,Municipal,SI,"null,"
2196,HOSPITAL DE ODONTOLOGIA DR. JOSE DUEÑAS,CABA,null,null,null,null,Municipal,SI,"null,"
2197,HOSPITAL ODONTOLOGICO DR. RAMON CARRILLO  -- EX NACIONAL,CABA,null,null,null,null,Municipal,SI,"null,"
2198,HOSPITAL MUNICIPAL DE ODONTOLOGIA,CABA,null,null,null,null,Municipal,SI,"null,"
2199,CLINICA OFTALMOLOGICA DE ALTA COMPLEJIDAD DR. HORACIO M. SORIANO,CABA,null,null,null,null,Privado,SI,"null,"
2200,INSTITUTO TECNOLOGICO DEL CHUBUT,Chubut,null,NO,SI,null,Provincial,SI,"null,"
2201,SANATORIO MODELO DE TUCUMAN,Tucumán,null,null,null,null,Privado,SI,"null,"
2202,SANATORIO PDO. ACONCAGUA,Córdoba,null,null,null,null,Privado,SI,"null,"
2203,INSTITUTO DUPUYTREN,CABA,null,null,null,null,Privado,SI,"null,"
2204,SANATORIO ANCHORENA,CABA,null,null,null,null,Privado,SI,"null,"
2205,CLINICA CIUDAD DE LA VIDA,CABA,null,null,null,null,Obra social,SI,"null,"
2206,HOSPITAL ZONAL GENERAL DE AGUDOS MADRE TERESA DE CALCUTA,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2207,HOSPITAL ITALIANO DE CORDOBA,Córdoba,null,null,null,null,Privado,SI,"null,"
2208,HOSPITAL REGIONAL VILLA MARIA,Córdoba,null,null,null,null,Provincial,SI,"null,"
2209,HOSPITAL CLEMENTE ALVAREZ,Santa Fe,null,null,null,null,Municipal,SI,"null,"
2210,SANATORIO B. RIVADAVIA - TUCUMAN,Tucumán,null,null,null,null,Privado,SI,"null,"
2211,SANATORIO 9 DE JULIO - TUCUMAN,Tucumán,null,null,null,null,Privado,SI,"null,"
2212,HOSPITAL DE NIÑOS SAN ISIDRO,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2213,HOSPITAL DOMINGO CABRED,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2214,HOSPITAL JAKOB,Salta,null,null,null,null,Provincial,SI,"null,"
2215,HOSPITAL MUNICIPAL DE ONCOLOGIA (MARIE CURIE),CABA,null,null,null,null,Municipal,SI,"null,"
2216,HOSPITAL CESAR MILSTEIN,CABA,null,null,null,null,Nacional,SI,"null,"
2217,CENTRO PRIVADO DE OJOS ROMAGOSA,Córdoba,null,null,null,null,Privado,SI,"null,"
2218,FUNDACION DE NEUROCIENCIAS,Salta,null,null,null,null,Privado,SI,"null,"
2219,CENTRO NACIONAL DE GENETICA MEDICA,CABA,null,null,null,null,Nacional,SI,"null,"
2220,COORDINACION DE GESTION OPERATIVA DE PRIMER NIVEL DE ATENCION,Salta,null,null,null,null,Provincial,SI,"null,"
2222,SECRETARIA TECNICA DE ENFERMERIA  M S,Santiago del Estero,R.M 1731,SI,NO,null,Provincial,SI,"null,"
2223,ESCUELA DE CAPACITACION NUESTRA SEÑORA DEL LORETON° 8,Santiago del Estero,RES 70/91  DEL MINISTERIO DE  EDUCACION DE SANTIAGO DEL ESTERO,SI,NO,null,null,SI,"null,"
2224,ESCUELA SAGRADA FAMILIA N° 23,Santiago del Estero,null,SI,NO,null,Privado,SI,"null,"
2225,ESCUELAS DE CAPACITACION N° 7 GRANADEROS DE SAN MARTIN,Santiago del Estero,35/69,SI,SI,null,null,SI,"null,"
2226,ESCUELA DE ESPECIALIDADES N 9 HOMERO MANZI,Santiago del Estero,35/69,SI,NO,null,null,SI,"null,"
2227,ESCUELA DE CAPACITACION N° 30,Santiago del Estero,35/69,SI,NO,null,null,SI,"null,"
2228,HOSPITAL PAPA FRANCISCO,Salta,null,null,null,null,Provincial,SI,"null,"
2229,CENTRO RADIOLOGICO LUIS MEDEZ COLLADO SRL,Tucumán,null,null,null,null,Privado,SI,"null,"
2230,GAMMA NUCLEAR S.R.L.,Tucumán,null,null,null,null,Privado,SI,"null,"
2231,CENTRO DE SALUD MENTAL N° 3 DR. ARTURO AMEGHINO,CABA,null,null,null,null,Municipal,NO,"null,"
2232,ESCUELA DE CAPACITACION N 13 LA BANDA,Santiago del Estero,35/69,SI,NO,null,null,SI,"null,"
2233,SANATORIO SAGRADO CORAZON,CABA,null,null,null,null,Privado,SI,"null,"
2234,HOSPITAL OFTALMOLOGICO DR. ENRIQUE DEMARIA,Santiago del Estero,null,null,null,null,Provincial,SI,"null,"
2236,SANATORIO MAYO PRIVADO (CORDOBA),Córdoba,null,null,null,null,Privado,SI,"null,"
2237,ESCUELA DE FORMACION DE AGENTES DE PROPAGANDA MEDICA LEY N° 10851,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2238,ESCUELA DE ENFERMERIA Y ESPECIALIDADES PARAMEDICAS DE LA CRUZ ROJA ARGENTINA B 756,Buenos Aires,null,null,null,null,null,SI,"null,"
2239,CENTRO CARDIOLOGICO DEL NORDESTE - COMPLEJO GUEMES,Chaco,null,null,null,null,Privado,SI,"null,"
2240,ESCUELA DE AUXILIARES DE ENFERMERIA-HOSPITAL DR. NICOLAS BOCUZZI-FCIO. VARELA,Buenos Aires,null,null,null,null,null,SI,"null,"
2241,INSTITUTO DE ESTUDIOS SUPERIORES PARA LAS CIENCIAS DE LA SALUD,Buenos Aires,null,SI,NO,null,Privado,SI,"null,"
2242,DIRECCION DE CAPACITACION DE TECNICOS DE LA SALUD-DIRECCION DE PLANIFICACION DE LA SALUD,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2244,INSTITUTO SUPERIOR DE CARRERAS PARAMEDICAS PARAMED DIPREGEP N° 6066,Buenos Aires,null,NO,SI,null,Privado,SI,"null,"
2245,CENTRO NACIONAL DE FORMACION PROFESIONAL DE AGENTES DE PROPAGANDA MEDICA,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2246,ESCUELA DE CAPACITACION N° 16 PBRO. REINALDO SCHROH,Santiago del Estero,null,SI,NO,null,null,SI,"null,"
2247,ESCUELA DE ESPECIALIDADES MIXTAS NOCTURNA N°2 CARMEN CATREN DE MENDEZ CASARIEGO,Santiago del Estero,null,SI,SI,null,null,SI,"null,"
2248,HOSPITAL MUNICIPAL SAN JOSE,Buenos Aires,null,null,null,null,Municipal,SI,"null,"
2249,ESCUELA DE CAPACITACION SAGRADA FAMILIA N° 83,Santiago del Estero,35/69,SI,NO,null,Privado,SI,"null,"
2250,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA SANTA ROSA,Buenos Aires,null,NO,SI,null,Privado,SI,61533900
2251,HOSPITAL INTERZONAL PROFESOR DOCTOR RICARDO FINOCHIETO,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2252,CENTRO DE FORMACION PROFESIONALN° 408 WALTER QUIÑONES,Buenos Aires,null,null,null,null,Nacional,SI,"null,"
2253,ESCUELA N° 762 BALTAZAR OLAECHEA Y ALCORTA,Santiago del Estero,null,SI,SI,null,null,SI,"null,"
2254,ESCUELA DE CAPACITACION N° 6 STA. ROSA DE LIMA,Santiago del Estero,null,SI,SI,null,null,SI,"null,"
2255,INSTITUTO SUPERIOR DE ESPECIALIDADES PARAMEDICAS CRUZ ROJA ARGENTINA N° 6198,Buenos Aires,null,SI,SI,null,null,SI,62089400
2256,ISES,Santa Cruz,null,NO,SI,null,null,SI,"null,"
2257,UNIVERSIDAD NACIONAL DE CHILECITO,La Rioja,Resolución 336-04-MECyT,NO,SI,SI,Nacional,SI,"null,"
2258,HOSPITAL SUBZONAL DE RAWSON,Chubut,null,SI,NO,null,Provincial,SI,"null,"
2259,CLINICA PRIVADA E.R.I.,La Rioja,null,null,null,null,Privado,SI,"null,"
2260,INSTITUTO SAN VICENTE DE PAUL,Tucumán,null,NO,SI,null,Privado,SI,"null,"
2261,INSTITUTO SUPERIOR DE FORMACION TECNICA AMEMT N° 8068,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2262,INSTITUTO RADIOLOGICO,Buenos Aires,null,null,null,null,null,SI,"null,"
2263,CLINICA Y MATERNIDAD COLON SA,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2264,CLINICA 25 DE MAYO,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2265,CLINICA PRIVADA DE OJOS,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2266,CLINICA DE OJOS SANTA LUCIA,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2267,CLINICA DE FRACTURAS Y ORTOPEDIA S.A.,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2268,ESCUELA DE POSTGRADO DE MARKETING INTERNACIONAL,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2269,ESCUELA DE SALUD GUMERCINDA DEL CARMEN CASATTI DIPREGEP N° 6149- LA PLATA,Buenos Aires,DIPREGEP N 6149,NO,SI,null,null,SI,"null,"
2270,O.S.E.P. EDIFICIO XELTAHUINA - CAPITAL,Mendoza,null,null,null,null,Obra social,SI,"null,"
2271,INSTITUTO OFTALMOLOGICO CAIMARI - CAPITAL,Mendoza,null,null,null,null,Privado,SI,"null,"
2272,INSTITUTO ZALDIVAR,Mendoza,null,null,null,null,Privado,SI,"null,"
2273,CLINICA PRIVADA DE OJOS DRA. MULET - CAPITAL,Mendoza,null,null,null,null,Privado,SI,"null,"
2274,CLINICA SANTA MARIA DELTA - CAPITAL,Mendoza,null,null,null,null,Privado,SI,"null,"
2275,MEDICINA POR IMAGENES S.A,Mendoza,null,null,null,null,Privado,SI,"null,"
2276,IMAGEN DIAGNOSTICA - CAPITAL,Mendoza,null,null,null,null,Privado,SI,"null,"
2277,CLINICA FRANCESA - CAPITAL,Mendoza,null,null,null,null,Privado,SI,"null,"
2278,CLINICA GODOY CRUZ - CAPITAL,Mendoza,null,null,null,null,Privado,SI,"null,"
2279,FUNDACION ESCUELA MEDICINA NUCLEAR,Mendoza,null,null,null,null,Provincial,SI,"null,"
2280,HOSPITAL REGIONAL MALARGUE - MALARGUE,Mendoza,null,null,null,null,Provincial,SI,"null,"
2281,HOSPITAL ENFERMEROS ARGENTINOS - GENERAL ALVEAR,Mendoza,null,null,null,null,Provincial,SI,"null,"
2282,HOSPITAL FERNANDO ARENAS RAFFO - SANTA ROSA,Mendoza,null,null,null,null,Provincial,SI,"null,"
2283,HOSPITAL JUAN G. LAS HERAS - TUPUNGATO,Mendoza,null,null,null,null,Provincial,SI,"null,"
2284,HOSPITAL VICTORINO TAGARELLI - SAN CARLOS,Mendoza,null,null,null,null,Provincial,SI,"null,"
2285,HOSPITAL ARTURO H. ILLIA - LA PAZ,Mendoza,null,null,null,null,Provincial,SI,"null,"
2288,UNIVERSIDAD DEL CHUBUT,Chubut,null,NO,SI,null,Provincial,SI,"null,"
2289,CRUZ ROJA ARGENTINA FILIAL CORRIENTES,Corrientes,null,SI,SI,null,null,SI,180143000
2290,ASOCIACION DE TRABAJADORES DE LA SANIDAD ARGENTINA (FILIAL CHACO),Chaco,null,SI,NO,null,Privado,SI,"null,"
2291,HOSPITAL JOSE N. LENCINAS - GODOY CRUZ,Mendoza,null,null,null,null,Provincial,SI,"null,"
2292,INSTITUTO DE REHABILITACION SAN ANDRES MEDICINA FISICA ESPECIALIZADO,Mendoza,null,null,null,null,Privado,SI,"null,"
2293,HOSPITAL ESPAÑOL DE MENDOZA - GODOY CRUZ,Mendoza,null,null,null,null,Mutual,SI,"null,"
2294,C.A.P.S. 054 LUNLUNTA - MAIPU,Mendoza,null,null,null,null,Provincial,SI,"null,"
2295,C.A.P.S. 055 EL ALTO - MAIPU,Mendoza,null,null,null,null,Provincial,SI,"null,"
2296,C.A.P.S. 058 SANTA BLANCA - MAIPU,Mendoza,null,null,null,null,Provincial,SI,"null,"
2297,C.A.P.S. 056 RODEO DEL MEDIO - MAIPU,Mendoza,null,null,null,null,Provincial,SI,"null,"
2298,C.A.P.S. 923 CENTRO INTEGRADOR COMUNITARIO FRAY LUIS BELTRAN - MAIPU,Mendoza,null,null,null,null,Provincial,SI,"null,"
2299,HOSPITAL  NAVAL PUERTO BELGRANO,Buenos Aires,null,null,null,null,FFAA/Seguridad,SI,"null,"
2300,INSTITUTO SUPERIOR DE CARRERAS PARAMEDICAS,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2301,INSTITUTO SUPERIOR DE FORMACION TECNICA DR. RAMON CARRILLO  DIPREGEP N 5593,Buenos Aires,DIPREGEP Nro.5593,null,null,null,null,SI,"null,"
2302,UROCLINICA SOLUCIONES UROLOGICAS - CAPITAL,Mendoza,null,null,null,null,Privado,SI,"null,"
2303,INSTITUTO SUPERIOR FUNDACION SUZUKI DIPREGEP 3882,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2304,INSTITUTO SUPERIOR DE FORMACION TECNICA EN IMAGENES MEDICAS DIPREGEP N? 8212,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2305,O.S.E.P. HOSPITAL VIRGEN DE LA MISERICORDIA - GODOY CRUZ,Mendoza,null,null,null,null,Obra social,SI,"null,"
2306,HOSPITAL SUBZONAL ESPECIALIZADO DE MEDANOS,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2307,INSTITUTO SUPERIOR DE FORMACION  DOCENTE Y TECNICA NRO. 65,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2309,INSTITUTO TECNICO SUPERIOR DEL COLEGIO DE TECNICOS DE JUJUY,Jujuy,RESOL. 1679-E/2008,NO,SI,null,null,SI,"null,"
2310,INST. SUP. MANUEL BELGRANO DE TECNICO MECANICO DENTAL,Jujuy,null,NO,SI,null,null,SI,"null,"
2311,INSTITUTO SUPERIOR DE ENSEÑANZA DE MECANICA DENTAL SAN SALVADOR,Jujuy,RESOL. 0591-E/2012,NO,SI,null,null,SI,"null,"
2312,INSTITUTO SUPERIOR DE FORMACION TECNICA MELBY CLAROS,Jujuy,Res. N 7228-E-14,NO,SI,null,null,SI,"null,"
2314,INSTITUTO  DE EDUCACION SUPERIOR NUEVO HORIZONTE,Jujuy,RES. 1920-E-12,NO,SI,null,null,SI,"null,"
2318,CENTRO N° 17,Tierra del Fuego,null,SI,NO,null,Provincial,SI,"null,"
2319,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 9,Buenos Aires,null,NO,SI,null,null,SI,60643700
2320,CENTRO DE FORMACION PROFESIONAL N° 401 SAN ANTONIO DE ARECO,Buenos Aires,null,null,null,null,null,SI,"null,"
2321,UNIVERSIDAD MAYOR DE SAN ANDRES,null,null,NO,NO,SI,null,SI,"null,"
2322,UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,null,null,NO,NO,SI,null,SI,"null,"
2323,UNIVERSIDAD NACIONAL DE SAN AGUSTIN,null,null,null,null,null,null,SI,"null,"
2324,UNIVERSIDAD PERUANA CAYETANO HEREDIA,null,null,null,null,null,null,SI,"null,"
2325,UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA,null,null,null,null,null,null,SI,"null,"
2326,UNIVERSIDAD NACIONAL DE TRUJILLO,null,null,null,null,null,null,SI,"null,"
2327,UNIVERSIDAD NACIONAL FEDERICO VILLARREAL,null,null,null,null,null,null,SI,"null,"
2328,UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO,null,null,null,null,null,null,SI,"null,"
2329,UNIVERSIDAD DE SAN MARTIN DE PORRES,null,null,NO,NO,SI,null,SI,"null,"
2330,UNIVERSIDAD DE CIENCIAS MEDICAS DE LA HABANA,null,null,NO,NO,SI,null,SI,"null,"
2331,UNIVERSIDAD DEL PAIS VASCO,null,null,null,null,null,null,SI,"null,"
2332,UNIVERSIDAD COOPERATIVA DE COLOMBIA,null,null,NO,NO,SI,null,SI,"null,"
2333,FUNDACION UNIVERSITARIA DE CIENCIAS DE LA SALUD,null,null,null,null,null,null,SI,"null,"
2334,UNIVERSIDAD DE BARCELONA,null,null,null,null,null,null,SI,"null,"
2335,UNIVERSIDAD AUTONOMA DE BARCELONA,null,null,null,null,null,null,SI,"null,"
2336,UNIVERSIDAD COMPLUTENSE DE MADRID,null,null,NO,NO,SI,null,SI,"null,"
2337,UNIVERSIDAD INDUSTRIAL DE SANTANDER,null,null,NO,NO,SI,null,SI,"null,"
2338,UNIVERSIDAD DE ZARAGOZA,null,null,null,null,null,null,SI,"null,"
2339,UNIVERSIDAD DE GRANADA,null,null,null,null,null,null,SI,"null,"
2340,UNIVERSIDAD TECNICA DE ORURO,null,null,NO,NO,SI,null,SI,"null,"
2341,UNIVERSIDAD CRISTIANA DE BOLIVIA,null,null,NO,NO,SI,null,SI,"null,"
2342,UNIVERSIDAD DE AQUINO BOLIVIA,null,null,NO,NO,SI,null,SI,"null,"
2343,UNIVERSIDAD TECNICA PARTICULAR DE LOJA,null,null,NO,NO,SI,null,SI,"null,"
2344,UNIVERSIDAD DE LA LAGUNA,null,null,null,null,null,null,SI,"null,"
2345,UNIVERSIDAD DE CADIZ,null,null,null,null,null,null,SI,"null,"
2346,UNIVERSIDAD DE ALICANTE,null,null,null,null,null,null,SI,"null,"
2347,UNIVERSIDAD DE SANTIAGO DE COMPOSTELA,null,null,null,null,null,null,SI,"null,"
2348,UNIVERSIDAD DE VALLADOLID,null,null,null,null,null,null,SI,"null,"
2349,UNIVERSIDAD DE VALENCIA,null,null,null,null,null,null,SI,"null,"
2350,UNIVERSIDAD DE SEVILLA,null,null,null,null,null,null,SI,"null,"
2351,UNIVERSIDAD DE OVIEDO,null,null,null,null,null,null,SI,"null,"
2352,UNIVERSIDAD DE SALAMANCA,null,null,null,null,null,null,SI,"null,"
2353,UNIVERSIDAD DE MALAGA,null,null,NO,NO,SI,null,SI,"null,"
2354,UNIVERSIDAD DE ANTIOQUIA,null,null,NO,NO,SI,null,SI,"null,"
2355,UNIVERSIDAD DE LOS ANDES,null,null,null,null,null,null,SI,"null,"
2356,UNIVERSIDAD DE NAPOLES,null,null,null,null,null,null,SI,"null,"
2357,UNIVERSIDAD DE TURIN,null,null,NO,NO,SI,null,SI,"null,"
2358,UNIVERSIDAD PRIVADA NUESTRA SRA. DE LA PAZ,null,null,null,null,null,null,SI,"null,"
2359,UNIVERSIDAD SANTIAGO DE CALI,null,null,null,null,null,null,SI,"null,"
2360,UNIVERSIDAD PONTIFICIA BOLIVARIANA,null,null,null,null,null,null,SI,"null,"
2361,PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR,null,null,NO,NO,SI,null,SI,"null,"
2362,UNIVERSIDAD DE ALCALA,null,null,null,null,null,null,SI,"null,"
2363,UNIVERSIDAD DE EXTREMADURA - BADAJOZ,null,null,null,null,null,null,SI,"null,"
2364,ESCUELA DE SUBOFICIALES DE LOS SERVICIOS PARA APOYO DE COMBATE GENERAL LEMOS,Buenos Aires,null,SI,NO,null,null,SI,"null,"
2365,UNIVERSIDAD MEDICA NACIONAL IVANO FRANKVISK,null,null,NO,NO,SI,null,SI,"null,"
2366,DIRECCION NACIONAL DE REHABILITACION -MINISTERIO DE SALUD Y ACCION SOCIAL,CABA,null,NO,SI,SI,null,SI,"null,"
2367,ESCUELA DE ENFERMERIA DE LA CRUZ ROJA ARGENTINA- VILLA BALLESTER,Buenos Aires,null,SI,NO,null,Provincial,SI,"null,"
2368,DIRECCION DE CAPACITACION DE TECNICOS DE SALUD-HOSPITAL EVA PERON (EX CASTEX),Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2369,DIRECCION DE CAPACITACION DE TECNICOS DE LA SALUD-HOSPITAL OÑATIVIA,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2370,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 73,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2371,ESCUELA DE ENFERMERIA PROFESIONAL DEL HOSPITAL ITALIANO REGIONAL DEL SUR DIEGEP 4125,Buenos Aires,null,null,null,null,Privado,SI,"null,"
2372,INSTITUTO SUPERIOR DE FORMACION PROFESIONAL DE A.P.M. DR. RAMON CARRILLO,Chaco,null,NO,SI,null,null,SI,"null,"
2373,CLINICA SANTA RITA- ESCUELA DE ENFERMERIA,Buenos Aires,null,SI,NO,null,Privado,SI,"null,"
2374,DIRECCION DE CAPACITACION DE TECNICOS DE LA SALUD- HOSPITAL SANTA FRANCISCA ROMANA,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2375,MINISTERIO DE SALUD Y ACCION SOCIAL- INSTITUTO NACIONAL DE REHABILITACION PSICOFISICA DEL SUR,Buenos Aires,null,SI,NO,null,Nacional,SI,"null,"
2376,INSTITUTO SUPERIOR DR. RAMON CARRILLO,Santiago del Estero,null,null,null,null,Provincial,SI,"null,"
2377,INSTITUTO SUPERIOR RAMON CARRILLO,Santiago del Estero,null,NO,SI,null,Privado,SI,"null,"
2378,ESCUELA DE CAPACITACION N° 36 SAGRADA FAMILIA,Santiago del Estero,null,SI,NO,null,null,SI,"null,"
2379,MINISTERO BIENESTAR SOCIAL MENDOZA,Mendoza,null,null,null,null,null,SI,"null,"
2380,MINISTERIO DE SALUD PUBLICA LA RIOJA,La Rioja,null,SI,NO,null,Provincial,SI,"null,"
2381,ESCUELA TECNICA N° 03 D.E. 09 MARIA SANCHEZ DE THOMPSON,CABA,null,NO,SI,null,null,SI,"null,"
2382,INSTITUTO SUPERIOR MONSEÑOR JORGE GOTTAU,Santiago del Estero,195/2010,NO,SI,null,Privado,SI,"null,"
2383,HOSPITAL MUNICIPAL DE AGUDOS DR. LEONIDAS LUCERO,Buenos Aires,null,NO,SI,null,Municipal,SI,"null,"
2384,INSTITUTO SUPERIOR DE FORMACION DOCENTE N° 71,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2385,DIRECCION DE CAPACITACION Y ESCUELA SUPERIOR DE SALUD Y ACCION SOCIAL -HOSPITAL DR. ALENDE,Buenos Aires,null,SI,NO,null,Provincial,SI,"null,"
2386,INSTITUTO SUPERIOR DE FORMACION DOCENTE Y TECNICA N° 37,Buenos Aires,null,NO,SI,null,Provincial,SI,"null,"
2387,UNIVERSIDAD CATOLICA ARGENTINA,Entre Ríos,null,NO,NO,SI,Privado,SI,"null,"
2388,UNIVERSIDAD DEL TOLIMA,null,null,NO,NO,SI,null,SI,"null,"
2389,UNIVERSIDAD AUTONOMA DE BUCARAMANGA  (UNAB),null,null,null,null,null,null,SI,"null,"
2390,UNIVERSIDAD DEL QUINDIO,null,null,null,null,null,null,SI,"null,"
2391,ESCUELA PARROQUIAL SANTA RITA,Santiago del Estero,null,SI,NO,null,Privado,NO,"null,"
2392,CENTRO DE FORMACION PROFESIONAL NRO. 410 CRO. OMAR ANIBAL NU?EZ,Buenos Aires,null,null,null,null,Provincial,SI,"null,"
2393,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,null,null,null,null,null,null,SI,"null,"
